TimeOfDay	Time	EMG	Ground	ECG
15:45:54.243	0.034	0	0	0
15:45:54.243	0.0342	0	0	0
15:45:54.243	0.0344	0	0	0
15:45:54.243	0.0346	0	0	0
15:45:54.243	0.0348	0	0	0
15:45:54.244	0.035	0	0	0
15:45:54.244	0.0352	0	0	0
15:45:54.244	0.0354	0	0	0
15:45:54.244	0.0356	0	0	0
15:45:54.244	0.0358	0	0	0
15:45:54.245	0.036	0	0	0
15:45:54.245	0.0362	0	0	0
15:45:54.245	0.0364	0	0	0
15:45:54.245	0.0366	0	0	0
15:45:54.245	0.0368	0	0	0
15:45:54.246	0.037	0	0	0
15:45:54.246	0.0372	0	0	0
15:45:54.246	0.0374	0	0	0
15:45:54.246	0.0376	0	0	0
15:45:54.246	0.0378	0	0	0
15:45:54.247	0.038	0	0	0
15:45:54.247	0.0382	0	0	0
15:45:54.247	0.0384	0	0	0
15:45:54.247	0.0386	0	0	0
15:45:54.247	0.0388	0	0	0
15:45:54.248	0.039	0	0	0
15:45:54.248	0.0392	0	0	0
15:45:54.248	0.0394	0	0	0
15:45:54.248	0.0396	0	0	0
15:45:54.248	0.0398	0	0	0
15:45:54.249	0.04	0	0	0
15:45:54.249	0.0402	0	0	0
15:45:54.249	0.0404	0	0	0
15:45:54.249	0.0406	0	0	0
15:45:54.249	0.0408	0	0	0
15:45:54.250	0.041	0	0	0
15:45:54.250	0.0412	0	0	0
15:45:54.250	0.0414	0	0	0
15:45:54.250	0.0416	0	0	0
15:45:54.250	0.0418	0	0	0
15:45:54.251	0.042	0	0	0
15:45:54.251	0.0422	0	0	0
15:45:54.251	0.0424	0	0	0
15:45:54.251	0.0426	0	0	0
15:45:54.251	0.0428	0	0	0
15:45:54.252	0.043	0	0	0
15:45:54.252	0.0432	0	0	0
15:45:54.252	0.0434	0	0	0
15:45:54.252	0.0436	0	0	0
15:45:54.252	0.0438	0	0	0
15:45:54.253	0.044	0	0	0
15:45:54.253	0.0442	0	0	0
15:45:54.253	0.0444	0	0	0
15:45:54.253	0.0446	0	0	0
15:45:54.253	0.0448	0	0	0
15:45:54.254	0.045	0	0	0
15:45:54.254	0.0452	0	0	0
15:45:54.254	0.0454	0	0	0
15:45:54.254	0.0456	0	0	0
15:45:54.254	0.0458	0	0	0
15:45:54.255	0.046	0	0	0
15:45:54.255	0.0462	0	0	0
15:45:54.255	0.0464	0	0	0
15:45:54.255	0.0466	0	0	0
15:45:54.255	0.0468	0	0	0
15:45:54.256	0.047	0	0	0
15:45:54.256	0.0472	0	0	0
15:45:54.256	0.0474	0	0	0
15:45:54.256	0.0476	0	0	0
15:45:54.256	0.0478	0	0	0
15:45:54.257	0.048	0	0	0
15:45:54.257	0.0482	0	0	0
15:45:54.257	0.0484	0	0	0
15:45:54.257	0.0486	0	0	0
15:45:54.257	0.0488	0	0	0
15:45:54.258	0.049	0	0	0
15:45:54.258	0.0492	0	0	0
15:45:54.258	0.0494	0	0	0
15:45:54.258	0.0496	0	0	0
15:45:54.258	0.0498	0	0	0
15:45:54.259	0.05	0	0	0
15:45:54.259	0.0502	0	0	0
15:45:54.259	0.0504	0	0	0
15:45:54.259	0.0506	0	0	0
15:45:54.259	0.0508	0	0	0
15:45:54.260	0.051	0	0	0
15:45:54.260	0.0512	0	0	0
15:45:54.260	0.0514	0	0	0
15:45:54.260	0.0516	0	0	0
15:45:54.260	0.0518	0	0	0
15:45:54.261	0.052	0	0	0
15:45:54.261	0.0522	0	0	0
15:45:54.261	0.0524	0	0	0
15:45:54.261	0.0526	0	0	0
15:45:54.261	0.0528	0	0	0
15:45:54.262	0.053	0	0	0
15:45:54.262	0.0532	0	0	0
15:45:54.262	0.0534	0	0	0
15:45:54.262	0.0536	0	0	0
15:45:54.262	0.0538	0	0	0
15:45:54.263	0.054	0	0	0
15:45:54.263	0.0542	0	0	0
15:45:54.263	0.0544	0	0	0
15:45:54.263	0.0546	0	0	0
15:45:54.263	0.0548	0	0	0
15:45:54.264	0.055	0	0	0
15:45:54.264	0.0552	0	0	0
15:45:54.264	0.0554	0	0	0
15:45:54.264	0.0556	0	0	0
15:45:54.264	0.0558	0	0	0
15:45:54.265	0.056	0	0	0
15:45:54.265	0.0562	0	0	0
15:45:54.265	0.0564	0	0	0
15:45:54.265	0.0566	0	0	0
15:45:54.265	0.0568	0	0	0
15:45:54.266	0.057	0	0	0
15:45:54.266	0.0572	0	0	0
15:45:54.266	0.0574	0	0	0
15:45:54.266	0.0576	0	0	0
15:45:54.266	0.0578	0	0	0
15:45:54.267	0.058	0	0	0
15:45:54.267	0.0582	0	0	0
15:45:54.267	0.0584	0	0	0
15:45:54.267	0.0586	0	0	0
15:45:54.267	0.0588	0	0	0
15:45:54.268	0.059	0	0	0
15:45:54.268	0.0592	0	0	0
15:45:54.268	0.0594	0	0	0
15:45:54.268	0.0596	0	0	0
15:45:54.268	0.0598	0	0	0
15:45:54.269	0.06	0	0	0
15:45:54.269	0.0602	0	0	0
15:45:54.269	0.0604	0	0	0
15:45:54.269	0.0606	0	0	0
15:45:54.269	0.0608	0	0	0
15:45:54.270	0.061	0	0	0
15:45:54.270	0.0612	0	0	0
15:45:54.270	0.0614	0	0	0
15:45:54.270	0.0616	0	0	0
15:45:54.270	0.0618	0	0	0
15:45:54.271	0.062	0	0	0
15:45:54.271	0.0622	0	0	0
15:45:54.271	0.0624	0	0	0
15:45:54.271	0.0626	0	0	0
15:45:54.271	0.0628	0	0	0
15:45:54.272	0.063	0	0	0
15:45:54.272	0.0632	0	0	0
15:45:54.272	0.0634	0	0	0
15:45:54.272	0.0636	0	0	0
15:45:54.272	0.0638	0	0	0
15:45:54.273	0.064	0	0	0
15:45:54.273	0.0642	0	0	0
15:45:54.273	0.0644	0	0	0
15:45:54.273	0.0646	0	0	0
15:45:54.273	0.0648	0	0	0
15:45:54.274	0.065	0	0	0
15:45:54.274	0.0652	0	0	0
15:45:54.274	0.0654	0	0	0
15:45:54.274	0.0656	0	0	0
15:45:54.274	0.0658	0	0	0
15:45:54.275	0.066	0	0	0
15:45:54.275	0.0662	0	0	0
15:45:54.275	0.0664	0	0	0
15:45:54.275	0.0666	0	0	0
15:45:54.275	0.0668	0	0	0
15:45:54.276	0.067	0	0	0
15:45:54.276	0.0672	0	0	0
15:45:54.276	0.0674	0	0	0
15:45:54.276	0.0676	0	0	0
15:45:54.276	0.0678	0	0	0
15:45:54.277	0.068	0	0	0
15:45:54.277	0.0682	0	0	0
15:45:54.277	0.0684	0	0	0
15:45:54.277	0.0686	0	0	0
15:45:54.277	0.0688	0	0	0
15:45:54.278	0.069	0	0	0
15:45:54.278	0.0692	0	0	0
15:45:54.278	0.0694	0	0	0
15:45:54.278	0.0696	0	0	0
15:45:54.278	0.0698	0	0	0
15:45:54.279	0.07	0	0	0
15:45:54.279	0.0702	0	0	0
15:45:54.279	0.0704	0	0	0
15:45:54.279	0.0706	0	0	0
15:45:54.279	0.0708	0	0	0
15:45:54.280	0.071	0	0	0
15:45:54.280	0.0712	0	0	0
15:45:54.280	0.0714	0	0	0
15:45:54.280	0.0716	0	0	0
15:45:54.280	0.0718	0	0	0
15:45:54.281	0.072	0	0	0
15:45:54.281	0.0722	0	0	0
15:45:54.281	0.0724	0	0	0
15:45:54.281	0.0726	0	0	0
15:45:54.281	0.0728	0	0	0
15:45:54.282	0.073	0	0	0
15:45:54.282	0.0732	0	0	0
15:45:54.282	0.0734	0	0	0
15:45:54.282	0.0736	0	0	0
15:45:54.282	0.0738	0	0	0
15:45:54.283	0.074	0	0	0
15:45:54.283	0.0742	0	0	0
15:45:54.283	0.0744	0	0	0
15:45:54.283	0.0746	0	0	0
15:45:54.283	0.0748	0	0	0
15:45:54.284	0.075	0	0	0
15:45:54.284	0.0752	0	0	0
15:45:54.284	0.0754	0	0	0
15:45:54.284	0.0756	0	0	0
15:45:54.284	0.0758	0	0	0
15:45:54.285	0.076	0	0	0
15:45:54.285	0.0762	0	0	0
15:45:54.285	0.0764	0	0	0
15:45:54.285	0.0766	0	0	0
15:45:54.285	0.0768	0	0	0
15:45:54.286	0.077	0	0	0
15:45:54.286	0.0772	0	0	0
15:45:54.286	0.0774	0	0	0
15:45:54.286	0.0776	0	0	0
15:45:54.286	0.0778	0	0	0
15:45:54.287	0.078	0	0	0
15:45:54.287	0.0782	0	0	0
15:45:54.287	0.0784	0	0	0
15:45:54.287	0.0786	0	0	0
15:45:54.287	0.0788	0	0	0
15:45:54.288	0.079	0	0	0
15:45:54.288	0.0792	0	0	0
15:45:54.288	0.0794	0	0	0
15:45:54.288	0.0796	0	0	0
15:45:54.288	0.0798	0	0	0
15:45:54.289	0.08	0	0	0
15:45:54.289	0.0802	0	0	0
15:45:54.289	0.0804	0	0	0
15:45:54.289	0.0806	0	0	0
15:45:54.289	0.0808	0	0	0
15:45:54.290	0.081	0	0	0
15:45:54.290	0.0812	0	0	0
15:45:54.290	0.0814	0	0	0
15:45:54.290	0.0816	0	0	0
15:45:54.290	0.0818	0	0	0
15:45:54.291	0.082	0	0	0
15:45:54.291	0.0822	0	0	0
15:45:54.291	0.0824	0	0	0
15:45:54.291	0.0826	0	0	0
15:45:54.291	0.0828	0	0	0
15:45:54.292	0.083	0	0	0
15:45:54.292	0.0832	0	0	0
15:45:54.292	0.0834	0	0	0
15:45:54.292	0.0836	0	0	0
15:45:54.292	0.0838	0	0	0
15:45:54.293	0.084	0	0	0
15:45:54.293	0.0842	0	0	0
15:45:54.293	0.0844	0	0	0
15:45:54.293	0.0846	0	0	0
15:45:54.293	0.0848	0	0	0
15:45:54.294	0.085	0	0	0
15:45:54.294	0.0852	0	0	0
15:45:54.294	0.0854	0	0	0
15:45:54.294	0.0856	0	0	0
15:45:54.294	0.0858	0	0	0
15:45:54.295	0.086	0	0	0
15:45:54.295	0.0862	0	0	0
15:45:54.295	0.0864	0	0	0
15:45:54.295	0.0866	0	0	0
15:45:54.295	0.0868	0	0	0
15:45:54.296	0.087	0	0	0
15:45:54.296	0.0872	0	0	0
15:45:54.296	0.0874	0	0	0
15:45:54.296	0.0876	0	0	0
15:45:54.296	0.0878	0	0	0
15:45:54.297	0.088	0	0	0
15:45:54.297	0.0882	0	0	0
15:45:54.297	0.0884	0	0	0
15:45:54.297	0.0886	0	0	0
15:45:54.297	0.0888	0	0	0
15:45:54.298	0.089	0	0	0
15:45:54.298	0.0892	0	0	0
15:45:54.298	0.0894	0	0	0
15:45:54.298	0.0896	0	0	0
15:45:54.298	0.0898	0	0	0
15:45:54.299	0.09	0	0	0
15:45:54.299	0.0902	0	0	0
15:45:54.299	0.0904	0	0	0
15:45:54.299	0.0906	0	0	0
15:45:54.299	0.0908	0	0	0
15:45:54.300	0.091	0	0	0
15:45:54.300	0.0912	0	0	0
15:45:54.300	0.0914	0	0	0
15:45:54.300	0.0916	0	0	0
15:45:54.300	0.0918	0	0	0
15:45:54.301	0.092	0	0	0
15:45:54.301	0.0922	0	0	0
15:45:54.301	0.0924	0	0	0
15:45:54.301	0.0926	0	0	0
15:45:54.301	0.0928	0	0	0
15:45:54.302	0.093	0	0	0
15:45:54.302	0.0932	0	0	0
15:45:54.302	0.0934	0	0	0
15:45:54.302	0.0936	0	0	0
15:45:54.302	0.0938	0	0	0
15:45:54.303	0.094	0	0	0
15:45:54.303	0.0942	0	0	0
15:45:54.303	0.0944	0	0	0
15:45:54.303	0.0946	0	0	0
15:45:54.303	0.0948	0	0	0
15:45:54.304	0.095	0	0	0
15:45:54.304	0.0952	0	0	0
15:45:54.304	0.0954	0	0	0
15:45:54.304	0.0956	0	0	0
15:45:54.304	0.0958	0	0	0
15:45:54.305	0.096	0	0	0
15:45:54.305	0.0962	0	0	0
15:45:54.305	0.0964	0	0	0
15:45:54.305	0.0966	0	0	0
15:45:54.305	0.0968	0	0	0
15:45:54.306	0.097	0	0	0
15:45:54.306	0.0972	0	0	0
15:45:54.306	0.0974	0	0	0
15:45:54.306	0.0976	0	0	0
15:45:54.306	0.0978	0	0	0
15:45:54.307	0.098	0	0	0
15:45:54.307	0.0982	0	0	0
15:45:54.307	0.0984	0	0	0
15:45:54.307	0.0986	0	0	0
15:45:54.307	0.0988	0	0	0
15:45:54.308	0.099	0	0	0
15:45:54.308	0.0992	0	0	0
15:45:54.308	0.0994	0	0	0
15:45:54.308	0.0996	0	0	0
15:45:54.308	0.0998	0	0	0
15:45:54.309	0.1	0	0	0
15:45:54.309	0.1002	0	0	0
15:45:54.309	0.1004	0	0	0
15:45:54.309	0.1006	0	0	0
15:45:54.309	0.1008	0	0	0
15:45:54.310	0.101	0	0	0
15:45:54.310	0.1012	0	0	0
15:45:54.310	0.1014	0	0	0
15:45:54.310	0.1016	0	0	0
15:45:54.310	0.1018	0	0	0
15:45:54.311	0.102	0	0	0
15:45:54.311	0.1022	0	0	0
15:45:54.311	0.1024	0	0	0
15:45:54.311	0.1026	0	0	0
15:45:54.311	0.1028	0	0	0
15:45:54.312	0.103	0	0	0
15:45:54.312	0.1032	0	0	0
15:45:54.312	0.1034	0	0	0
15:45:54.312	0.1036	0	0	0
15:45:54.312	0.1038	0	0	0
15:45:54.313	0.104	0	0	0
15:45:54.313	0.1042	0	0	0
15:45:54.313	0.1044	0	0	0
15:45:54.313	0.1046	0	0	0
15:45:54.313	0.1048	0	0	0
15:45:54.314	0.105	0	0	0
15:45:54.314	0.1052	0	0	0
15:45:54.314	0.1054	0	0	0
15:45:54.314	0.1056	0	0	0
15:45:54.314	0.1058	0	0	0
15:45:54.315	0.106	0	0	0
15:45:54.315	0.1062	0	0	0
15:45:54.315	0.1064	0	0	0
15:45:54.315	0.1066	0	0	0
15:45:54.315	0.1068	0	0	0
15:45:54.316	0.107	0	0	0
15:45:54.316	0.1072	0	0	0
15:45:54.316	0.1074	0	0	0
15:45:54.316	0.1076	0	0	0
15:45:54.316	0.1078	0	0	0
15:45:54.317	0.108	0	0	0
15:45:54.317	0.1082	0	0	0
15:45:54.317	0.1084	0	0	0
15:45:54.317	0.1086	0	0	0
15:45:54.317	0.1088	0	0	0
15:45:54.318	0.109	0	0	0
15:45:54.318	0.1092	0	0	0
15:45:54.318	0.1094	0	0	0
15:45:54.318	0.1096	0	0	0
15:45:54.318	0.1098	0	0	0
15:45:54.319	0.11	0	0	0
15:45:54.319	0.1102	0	0	0
15:45:54.319	0.1104	0	0	0
15:45:54.319	0.1106	0	0	0
15:45:54.319	0.1108	0	0	0
15:45:54.320	0.111	0	0	0
15:45:54.320	0.1112	0	0	0
15:45:54.320	0.1114	0	0	0
15:45:54.320	0.1116	0	0	0
15:45:54.320	0.1118	0	0	0
15:45:54.321	0.112	0	0	0
15:45:54.321	0.1122	0	0	0
15:45:54.321	0.1124	0	0	0
15:45:54.321	0.1126	0	0	0
15:45:54.321	0.1128	0	0	0
15:45:54.322	0.113	0	0	0
15:45:54.322	0.1132	0	0	0
15:45:54.322	0.1134	0	0	0
15:45:54.322	0.1136	0	0	0
15:45:54.322	0.1138	0	0	0
15:45:54.323	0.114	0	0	0
15:45:54.323	0.1142	0	0	0
15:45:54.323	0.1144	0	0	0
15:45:54.323	0.1146	0	0	0
15:45:54.323	0.1148	0	0	0
15:45:54.324	0.115	0	0	0
15:45:54.324	0.1152	0	0	0
15:45:54.324	0.1154	0	0	0
15:45:54.324	0.1156	0	0	0
15:45:54.324	0.1158	0	0	0
15:45:54.325	0.116	0	0	0
15:45:54.325	0.1162	0	0	0
15:45:54.325	0.1164	0	0	0
15:45:54.325	0.1166	0	0	0
15:45:54.325	0.1168	0	0	0
15:45:54.326	0.117	0	0	0
15:45:54.326	0.1172	0	0	0
15:45:54.326	0.1174	0	0	0
15:45:54.326	0.1176	0	0	0
15:45:54.326	0.1178	0	0	0
15:45:54.327	0.118	0	0	0
15:45:54.327	0.1182	0	0	0
15:45:54.327	0.1184	0	0	0
15:45:54.327	0.1186	0	0	0
15:45:54.327	0.1188	0	0	0
15:45:54.328	0.119	0	0	0
15:45:54.328	0.1192	0	0	0
15:45:54.328	0.1194	0	0	0
15:45:54.328	0.1196	0	0	0
15:45:54.328	0.1198	0	0	0
15:45:54.329	0.12	0	0	0
15:45:54.329	0.1202	0	0	0
15:45:54.329	0.1204	0	0	0
15:45:54.329	0.1206	0	0	0
15:45:54.329	0.1208	0	0	0
15:45:54.330	0.121	0	0	0
15:45:54.330	0.1212	0	0	0
15:45:54.330	0.1214	0	0	0
15:45:54.330	0.1216	0	0	0
15:45:54.330	0.1218	0	0	0
15:45:54.331	0.122	0	0	0
15:45:54.331	0.1222	0	0	0
15:45:54.331	0.1224	0	0	0
15:45:54.331	0.1226	0	0	0
15:45:54.331	0.1228	0	0	0
15:45:54.332	0.123	0	0	0
15:45:54.332	0.1232	0	0	0
15:45:54.332	0.1234	0	0	0
15:45:54.332	0.1236	0	0	0
15:45:54.332	0.1238	0	0	0
15:45:54.333	0.124	0	0	0
15:45:54.333	0.1242	0	0	0
15:45:54.333	0.1244	0	0	0
15:45:54.333	0.1246	0	0	0
15:45:54.333	0.1248	0	0	0
15:45:54.334	0.125	0	0	0
15:45:54.334	0.1252	0	0	0
15:45:54.334	0.1254	0	0	0
15:45:54.334	0.1256	0	0	0
15:45:54.334	0.1258	0	0	0
15:45:54.335	0.126	0	0	0
15:45:54.335	0.1262	0	0	0
15:45:54.335	0.1264	0	0	0
15:45:54.335	0.1266	0	0	0
15:45:54.335	0.1268	0	0	0
15:45:54.336	0.127	0	0	0
15:45:54.336	0.1272	0	0	0
15:45:54.336	0.1274	0	0	0
15:45:54.336	0.1276	0	0	0
15:45:54.336	0.1278	0	0	0
15:45:54.337	0.128	0	0	0
15:45:54.337	0.1282	0	0	0
15:45:54.337	0.1284	0	0	0
15:45:54.337	0.1286	0	0	0
15:45:54.337	0.1288	0	0	0
15:45:54.338	0.129	0	0	0
15:45:54.338	0.1292	0	0	0
15:45:54.338	0.1294	0	0	0
15:45:54.338	0.1296	0	0	0
15:45:54.338	0.1298	0	0	0
15:45:54.339	0.13	0	0	0
15:45:54.339	0.1302	0	0	0
15:45:54.339	0.1304	0	0	0
15:45:54.339	0.1306	0	0	0
15:45:54.339	0.1308	0	0	0
15:45:54.340	0.131	0	0	0
15:45:54.340	0.1312	0	0	0
15:45:54.340	0.1314	0	0	0
15:45:54.340	0.1316	0	0	0
15:45:54.340	0.1318	0	0	0
15:45:54.341	0.132	0	0	0
15:45:54.341	0.1322	0	0	0
15:45:54.341	0.1324	0	0	0
15:45:54.341	0.1326	0	0	0
15:45:54.341	0.1328	0	0	0
15:45:54.342	0.133	0	0	0
15:45:54.342	0.1332	0	0	0
15:45:54.342	0.1334	0	0	0
15:45:54.342	0.1336	0	0	0
15:45:54.342	0.1338	0	0	0
15:45:54.343	0.134	0	0	0
15:45:54.343	0.1342	0	0	0
15:45:54.343	0.1344	0	0	0
15:45:54.343	0.1346	0	0	0
15:45:54.343	0.1348	0	0	0
15:45:54.344	0.135	0	0	0
15:45:54.344	0.1352	0	0	0
15:45:54.344	0.1354	0	0	0
15:45:54.344	0.1356	0	0	0
15:45:54.344	0.1358	0	0	0
15:45:54.345	0.136	0	0	0
15:45:54.345	0.1362	0	0	0
15:45:54.345	0.1364	0	0	0
15:45:54.345	0.1366	0	0	0
15:45:54.345	0.1368	0	0	0
15:45:54.346	0.137	0	0	0
15:45:54.346	0.1372	0	0	0
15:45:54.346	0.1374	0	0	0
15:45:54.346	0.1376	0	0	0
15:45:54.346	0.1378	0	0	0
15:45:54.347	0.138	0	0	0
15:45:54.347	0.1382	0	0	0
15:45:54.347	0.1384	0	0	0
15:45:54.347	0.1386	0	0	0
15:45:54.347	0.1388	0	0	0
15:45:54.348	0.139	0	0	0
15:45:54.348	0.1392	0	0	0
15:45:54.348	0.1394	0	0	0
15:45:54.348	0.1396	0	0	0
15:45:54.348	0.1398	0	0	0
15:45:54.349	0.14	0	0	0
15:45:54.349	0.1402	0	0	0
15:45:54.349	0.1404	0	0	0
15:45:54.349	0.1406	0	0	0
15:45:54.349	0.1408	0	0	0
15:45:54.350	0.141	0	0	0
15:45:54.350	0.1412	0	0	0
15:45:54.350	0.1414	0	0	0
15:45:54.350	0.1416	0	0	0
15:45:54.350	0.1418	0	0	0
15:45:54.351	0.142	0	0	0
15:45:54.351	0.1422	0	0	0
15:45:54.351	0.1424	0	0	0
15:45:54.351	0.1426	0	0	0
15:45:54.351	0.1428	0	0	0
15:45:54.352	0.143	0	0	0
15:45:54.352	0.1432	0	0	0
15:45:54.352	0.1434	0	0	0
15:45:54.352	0.1436	0	0	0
15:45:54.352	0.1438	0	0	0
15:45:54.353	0.144	0	0	0
15:45:54.353	0.1442	0	0	0
15:45:54.353	0.1444	0	0	0
15:45:54.353	0.1446	0	0	0
15:45:54.353	0.1448	0	0	0
15:45:54.354	0.145	0	0	0
15:45:54.354	0.1452	0	0	0
15:45:54.354	0.1454	0	0	0
15:45:54.354	0.1456	0	0	0
15:45:54.354	0.1458	0	0	0
15:45:54.355	0.146	0	0	0
15:45:54.355	0.1462	0	0	0
15:45:54.355	0.1464	0	0	0
15:45:54.355	0.1466	0	0	0
15:45:54.355	0.1468	0	0	0
15:45:54.356	0.147	0	0	0
15:45:54.356	0.1472	0	0	0
15:45:54.356	0.1474	0	0	0
15:45:54.356	0.1476	0	0	0
15:45:54.356	0.1478	0	0	0
15:45:54.357	0.148	0	0	0
15:45:54.357	0.1482	0	0	0
